mal_id,title,large_image_url,chapters,score,published_from,year,genre1,genre2,genre3
"200","Tsumasaki ni Kiss","https://cdn.myanimelist.net/images/manga/2/4927l.jpg","8","7.52","2005-01-01","2005","Boys Love","Drama","Erotica"
"201","Kidou Keisatsu Patlabor","https://cdn.myanimelist.net/images/manga/3/194559l.jpg","91","7.61","1988-03-23","1988","Action","Award Winning","Comedy"
"202","9th Sleep","https://cdn.myanimelist.net/images/manga/3/268329l.jpg","3","6.61","2004-01-01","2004","Boys Love","Fantasy",""
"203","Ai no Chikara de Koi wo Suru no da","https://cdn.myanimelist.net/images/manga/2/31095l.jpg","8","6.72","2006-01-01","2006","Boys Love","Drama","Romance"
"204","Ai no Kotodama","https://cdn.myanimelist.net/images/manga/3/152302l.jpg","13","7.04","2000-01-01","2000","Boys Love","Erotica",""
"205","Akutai wa Toiki to Mazariau","https://cdn.myanimelist.net/images/manga/1/5936l.jpg","6","6.91","2005-01-01","2005","Boys Love","Erotica",""
"206","Kidou Senshi Gundam 0079","https://cdn.myanimelist.net/images/manga/1/301412l.jpg","72","7.25","1993-01-01","1993","Sci-Fi","",""
"207","Alcohol, Shirt, and Kiss","https://cdn.myanimelist.net/images/manga/2/5897l.jpg","9","6.88","2004-01-01","2004","Boys Love","Erotica",""
"208","Naichaisou yo.","https://cdn.myanimelist.net/images/manga/3/5489l.jpg","8","6.66","2002-10-29","2002","Boys Love","",""
"209","Seiyou Kottou Yougashiten","https://cdn.myanimelist.net/images/manga/2/279458l.jpg","23","7.63","1999-04-28","1999","Award Winning","Comedy","Slice of Life"
"211","Kurumi no Naka","https://cdn.myanimelist.net/images/manga/1/6148l.jpg","","6.98","2002-08-05","2002","Boys Love","Drama","Romance"
"212","Me ni wa Sayaka ni Mienedomo","https://cdn.myanimelist.net/images/manga/1/5490l.jpg","6","7.09","2003-01-01","2003","Boys Love","Erotica",""
"213","Binetsu Kakumei","https://cdn.myanimelist.net/images/manga/2/176521l.jpg","7","6.57","2000-01-01","2000","Boys Love","Fantasy",""
"214","Kidou Senshi Gundam: The Origin","https://cdn.myanimelist.net/images/manga/1/151300l.jpg","112","8.5","2001-06-25","2001","Action","Award Winning","Drama"
"215","Pixy Junket","https://cdn.myanimelist.net/images/manga/1/19l.jpg","6","","1992-08-01","1992","Fantasy","",""
"216","RahXephon","https://cdn.myanimelist.net/images/manga/2/229880l.jpg","16","6.34","2001-09-19","2001","Action","Drama","Sci-Fi"
"217","Boku dake no Ousama","https://cdn.myanimelist.net/images/manga/1/323885l.jpg","8","6.56","2004-08-28","2004","Boys Love","Erotica",""
"218","Bokura no Oukoku","https://cdn.myanimelist.net/images/manga/3/170877l.jpg","27","7.46","2000-01-01","2000","Boys Love","Erotica",""
"219","Alive: Saishuu Shinkateki Shounen","https://cdn.myanimelist.net/images/manga/1/185482l.jpg","83","7.77","2003-04-05","2003","Adventure","Sci-Fi","Supernatural"
"220","Aventura","https://cdn.myanimelist.net/images/manga/3/5261l.jpg","39","7.35","2005-05-26","2005","Adventure","Fantasy",""
"221","Basilisk: Kouga Ninpouchou","https://cdn.myanimelist.net/images/manga/2/177216l.jpg","34","7.45","2003-02-04","2003","Action","Award Winning","Drama"
"222","Le Chevalier D'Eon","https://cdn.myanimelist.net/images/manga/3/286577l.jpg","45","7.05","2005-01-26","2005","Action","Mystery","Supernatural"
"223","Café Kichijouji de","https://cdn.myanimelist.net/images/manga/1/750l.jpg","14","7.22","2001-05-01","2001","Boys Love","Comedy","Supernatural"
"224","Camera Camera Camera","https://cdn.myanimelist.net/images/manga/2/30593l.jpg","13","6.73","2002-01-01","2002","Boys Love","Comedy","Slice of Life"
"225","Chiisana Glass no Sora","https://cdn.myanimelist.net/images/manga/2/33041l.jpg","9","6.69","2000-01-01","2000","Boys Love","Comedy","Drama"
"226","Mizu Nurumu","https://cdn.myanimelist.net/images/manga/2/249350l.jpg","6","6.94","2000-10-01","2000","Boys Love","Erotica",""
"227","Taiyou no Shita de Warae","https://cdn.myanimelist.net/images/manga/2/33042l.jpg","5","6.98","1999-01-01","1999","Boys Love","Comedy","Erotica"
"228","Silent Möbius","https://cdn.myanimelist.net/images/manga/4/278215l.jpg","","7.12","1991-01-01","1991","Action","Drama","Sci-Fi"
"229","Dragon Head","https://cdn.myanimelist.net/images/manga/1/196300l.jpg","89","7.15","1994-09-12","1994","Action","Award Winning","Drama"
"230","Chou ni Naru Hi","https://cdn.myanimelist.net/images/manga/4/21393l.jpg","6","7.56","2003-07-01","2003","Boys Love","Romance",""
"233","Nakagami-ke no Ichizoku","https://cdn.myanimelist.net/images/manga/3/31109l.jpg","4","6.87","2005-01-01","2005","Boys Love","Comedy","Romance"
"234","Saigo no Door wo Shimero!","https://cdn.myanimelist.net/images/manga/3/33045l.jpg","15","7.58","2001-01-01","2001","Boys Love","Comedy","Drama"
"235","Aiteru Door kara Shitsurei Shimasuyo","https://cdn.myanimelist.net/images/manga/2/33046l.jpg","7","7.07","2003-01-01","2003","Boys Love","Erotica",""
"236","Kawaii Beast","https://cdn.myanimelist.net/images/manga/2/759l.jpg","6","7.11","2006-10-30","2006","Boys Love","Erotica",""
"237","Dear Myself","https://cdn.myanimelist.net/images/manga/5/843l.jpg","3","7.15","1998-01-01","1998","Boys Love","Romance",""
"238","Dear Myself: World's End","https://cdn.myanimelist.net/images/manga/1/152305l.jpg","7","6.98","1999-01-01","1999","Boys Love","",""
"239","Yabai Kimochi","https://cdn.myanimelist.net/images/manga/2/159373l.jpg","4","7.18","2001-09-01","2001","Boys Love","Erotica",""
"240","Sore wo Ittara Oshimaiyo","https://cdn.myanimelist.net/images/manga/3/30562l.jpg","5","6.85","2004-01-01","2004","Boys Love","Sci-Fi","Slice of Life"
"241","Dousaibou Seibutsu.","https://cdn.myanimelist.net/images/manga/3/21621l.jpg","7","7.37","2001-08-01","2001","Boys Love","",""
"242","Duetto","https://cdn.myanimelist.net/images/manga/3/33239l.jpg","10","6.48","2004-11-12","2004","Boys Love","Erotica",""
"243","Kaiketsu Jouki Tanteidan","https://cdn.myanimelist.net/images/manga/1/133301l.jpg","52","6.65","1994-01-01","1994","Adventure","Mystery",""
"244","Enchanter","https://cdn.myanimelist.net/images/manga/1/204027l.jpg","74","7.42","2002-08-26","2002","Action","Adventure","Fantasy"
"245","Fake Fur","https://cdn.myanimelist.net/images/manga/1/11238l.jpg","8","6.89","2004-01-01","2004","Boys Love","Erotica",""
"246","Princess Princess","https://cdn.myanimelist.net/images/manga/1/186261l.jpg","25","7.54","2002-08-01","2002","Boys Love","Comedy",""
"247","Princess Princess Plus","https://cdn.myanimelist.net/images/manga/2/30581l.jpg","6","7.18","2006-05-01","2006","Boys Love","Comedy",""
"248","Family Complex","https://cdn.myanimelist.net/images/manga/1/30580l.jpg","6","7.37","1999-01-01","1999","Comedy","Slice of Life",""
"249","Kakumei no Hi","https://cdn.myanimelist.net/images/manga/1/252614l.jpg","7","7.37","1999-01-01","1999","Comedy","Drama","Romance"
"250","Flower of Life","https://cdn.myanimelist.net/images/manga/5/29557l.jpg","21","7.45","2004-05-01","2004","Comedy","Slice of Life",""
"251","G-senjou no Neko","https://cdn.myanimelist.net/images/manga/1/186454l.jpg","19","7.48","2002-05-01","2002","Boys Love","Drama","Romance"
"252","Gorgeous Carat Galaxy","https://cdn.myanimelist.net/images/manga/3/11215l.jpg","7","7.17","2004-01-01","2004","Adventure","Drama","Mystery"
"253","Tenchi Muyou! Sasami-chan À la Carte","https://cdn.myanimelist.net/images/manga/4/146481l.jpg","3","7.22","2005-03-29","2005","Action","",""
"254","Harem de Hitori","https://cdn.myanimelist.net/images/manga/2/201062l.jpg","6","6.96","2001-04-14","2001","Boys Love","Romance","Erotica"
"255","Hero Heel: Eiyuu to Akkan","https://cdn.myanimelist.net/images/manga/1/193140l.jpg","14","7.48","2005-01-01","2005","Boys Love","Erotica",""
"256","Hoshigarimasen! Katsumade wa","https://cdn.myanimelist.net/images/manga/3/31115l.jpg","6","7.3","2006-01-01","2006","Boys Love","Drama","Romance"
"257","Hybrid Child","https://cdn.myanimelist.net/images/manga/3/129067l.jpg","5","7.78","2003-06-28","2003","Boys Love","Drama",""
"258","Ikebukuro West Gate Park","https://cdn.myanimelist.net/images/manga/3/235433l.jpg","36","6.97","2001-07-01","2001","Drama","Mystery","Romance"
"259","Jazz","https://cdn.myanimelist.net/images/manga/2/142093l.jpg","20","7.23","2003-01-01","2003","Boys Love","Erotica",""
"260","Kashinfuu","https://cdn.myanimelist.net/images/manga/3/6066l.jpg","4","6.89","2006-07-12","2006","Boys Love","Drama","Erotica"
"261","Kanjou Kairo","https://cdn.myanimelist.net/images/manga/3/11239l.jpg","6","7.02","2005-12-27","2005","Boys Love","Erotica",""
"262","Kare wa Hanazono de Yume wo Miru","https://cdn.myanimelist.net/images/manga/2/198333l.jpg","4","7.02","1999-09-25","1999","Drama","Romance",""
"263","Keijijou na Bokura","https://cdn.myanimelist.net/images/manga/2/31099l.jpg","13","7.34","2000-03-01","2000","Boys Love","Drama","Romance"
"264","Can't Win With You!","https://cdn.myanimelist.net/images/manga/4/21392l.jpg","16","6.88","2003-01-01","2003","Boys Love","Comedy","Erotica"
"265","Kimi no Ai wa Mienikui","https://cdn.myanimelist.net/images/manga/3/5905l.jpg","8","7.09","2005-01-01","2005","Boys Love","Erotica",""
"266","Star","https://cdn.myanimelist.net/images/manga/4/168484l.jpg","5","6.85","2004-08-21","2004","Boys Love","Romance","Erotica"
"267","Hellsing","https://cdn.myanimelist.net/images/manga/3/267321l.jpg","92","8.28","1997-04-30","1997","Action","Horror","Supernatural"
"268","Crazy Love Story","https://cdn.myanimelist.net/images/manga/2/152306l.jpg","44","6.65","2004-01-01","2004","Drama","Romance",""
"269","Mikan no Tsuki","https://cdn.myanimelist.net/images/manga/2/138527l.jpg","25","7.24","1999-01-01","1999","Comedy","Fantasy","Romance"
"270","Culdcept","https://cdn.myanimelist.net/images/manga/3/180998l.jpg","64","6.92","1999-07-26","1999","Action","Adventure","Fantasy"
"271","Dennou Shoujo☆Mink","https://cdn.myanimelist.net/images/manga/3/171558l.jpg","28","6.65","1999-08-03","1999","Fantasy","Romance",""
"272","D'v","https://cdn.myanimelist.net/images/manga/5/837l.jpg","20","5.65","1999-06-26","1999","Action","Sci-Fi",""
"273","Deja-vu","https://cdn.myanimelist.net/images/manga/4/113211l.jpg","6","6.99","2004-01-01","2004","Drama","Fantasy","Romance"
"274","Ai: Hikari to Mizu no Daphne","https://cdn.myanimelist.net/images/manga/2/89127l.jpg","6","6.25","2004-07-01","2004","Action","Adventure","Comedy"
"275","Daten no Tsuki","https://cdn.myanimelist.net/images/manga/3/5197l.jpg","6","6.33","2004-04-05","2004","Boys Love","",""
"276","The End","https://cdn.myanimelist.net/images/manga/3/139055l.jpg","20","6.5","2001-02-24","2001","Action","Drama","Horror"
"277","Mawang Ilgi","https://cdn.myanimelist.net/images/manga/3/264807l.jpg","26","7.42","1999-01-01","1999","Action","Adventure","Boys Love"
"278","Majeh","https://cdn.myanimelist.net/images/manga/1/197257l.jpg","414","7.62","2001-01-01","2001","Action","Adventure","Fantasy"
"279","Kissing","https://cdn.myanimelist.net/images/manga/3/6153l.jpg","5","7.19","2004-05-01","2004","Boys Love","Erotica",""
"280","Shiritsu Shouei Gakuen Danshi Koutoubu: Kurashina-sensei no Junan","https://cdn.myanimelist.net/images/manga/1/30533l.jpg","","","2004-01-01","2004","Boys Love","",""
"281","La Esperança","https://cdn.myanimelist.net/images/manga/2/251758l.jpg","26","7.18","2000-11-01","2000","Boys Love","Drama",""
"282","La Vie en Rose","https://cdn.myanimelist.net/images/manga/1/4926l.jpg","7","6.63","2004-01-17","2004","Boys Love","Erotica",""
"283","The Big O","https://cdn.myanimelist.net/images/manga/3/220469l.jpg","21","7.03","1999-06-26","1999","Action","",""
"284","Little Butterfly","https://cdn.myanimelist.net/images/manga/1/284505l.jpg","15","8.04","2001-06-01","2001","Boys Love","Drama","Erotica"
"285","Love Recipe","https://cdn.myanimelist.net/images/manga/2/5529l.jpg","10","7.23","2005-01-01","2005","Boys Love","Comedy","Erotica"
"286","Tarinai Jikan","https://cdn.myanimelist.net/images/manga/3/282190l.jpg","6","6.98","2005-01-01","2005","Boys Love","Erotica",""
"287","Devil May Cry 3","https://cdn.myanimelist.net/images/manga/5/112447l.jpg","9","7.08","2005-02-10","2005","Action","Adventure",""
"288","Othello","https://cdn.myanimelist.net/images/manga/3/152307l.jpg","4","7","2002-01-01","2002","Boys Love","Erotica",""
"289","Agmaui Sinbu","https://cdn.myanimelist.net/images/manga/3/144069l.jpg","18","5.55","2000-01-01","2000","Comedy","Fantasy","Supernatural"
"290","Netsujou","https://cdn.myanimelist.net/images/manga/3/275460l.jpg","14","7.15","2002-09-01","2002","Boys Love","Erotica",""
"291","Picnic","https://cdn.myanimelist.net/images/manga/1/33047l.jpg","8","7.08","2004-01-01","2004","Boys Love","Comedy","Drama"
"292","Prince Charming","https://cdn.myanimelist.net/images/manga/1/157035l.jpg","15","6.88","2004-01-01","2004","Boys Love","Erotica",""
"293","Rakka Sokudo","https://cdn.myanimelist.net/images/manga/2/311849l.jpg","6","7.18","2004-04-22","2004","Boys Love","Erotica",""
"294","Seven","https://cdn.myanimelist.net/images/manga/1/73515l.jpg","4","7.02","2004-07-01","2004","Boys Love","Romance",""
"295","Angel/Dust Neo","https://cdn.myanimelist.net/images/manga/3/179774l.jpg","9","6.15","2002-07-10","2002","Fantasy","Girls Love",""
"296","Anne Freaks","https://cdn.myanimelist.net/images/manga/5/26068l.jpg","24","6.62","2000-09-01","2000","Horror","Mystery",""
